device_id,age_years,days_since_maint,issues_3m,issues_6m,avg_fix_hours,status,label,risk_score
3387,1.0,645,8,14,2.5,2,1,96.7
3388,11.0,511,4,14,15.8,1,1,101.2
3389,7.3,147,0,10,14.1,0,0,37.9
3390,8.5,344,3,11,4.8,0,0,59.1
3391,1.9,568,6,11,30.4,0,0,60.8
3392,10.1,296,5,11,47.1,0,0,60.5
3393,9.6,386,2,3,23.9,0,0,46.7
3394,5.2,19,3,15,19.9,1,0,59.5
3395,4.1,440,0,14,1.0,0,0,48.6
3396,9.2,422,0,4,9.8,1,0,42.3
3397,6.3,34,1,6,45.9,0,0,19.5
3398,3.1,750,1,7,24.1,0,0,56.2
3399,4.5,457,0,11,6.6,0,0,31.4
3400,3.3,341,4,11,27.4,0,0,48.4
3401,3.5,770,5,8,5.1,1,1,85.4
3402,11.9,485,0,10,34.8,0,1,78.0
3403,1.4,665,8,14,21.1,1,1,82.3
3404,8.8,601,3,9,16.2,2,1,95.5
3405,2.7,337,7,11,30.3,0,0,57.2
3406,11.5,390,7,7,37.2,2,1,117.8
3407,8.5,492,1,9,13.1,2,1,90.4
3408,1.7,197,2,2,29.2,0,0,19.3
3409,2.7,154,7,10,37.8,0,0,53.6
3410,10.4,303,4,4,9.3,0,0,42.8
3411,3.3,174,6,13,18.4,2,1,79.6
3412,3.5,456,7,10,30.0,1,1,68.5
3413,6.7,353,2,2,7.0,0,0,26.1
3414,1.6,712,0,2,20.6,0,0,52.8
3415,2.5,292,4,6,10.6,0,0,44.5
3416,7.5,544,2,11,0.9,0,0,54.3
3417,4.2,93,5,9,33.3,0,0,40.4
3418,11.0,460,5,11,27.5,0,0,63.6
3419,6.8,233,1,1,0.7,1,0,48.0
3420,11.8,225,2,4,37.2,0,0,56.1
3421,9.5,138,7,14,22.7,0,1,78.6
3422,5.3,750,8,8,45.9,0,1,83.2
3423,6.0,460,0,6,27.0,0,0,42.8
3424,0.9,636,5,7,30.1,1,0,60.7
3425,3.8,752,0,15,38.1,0,0,54.4
3426,10.8,283,0,13,23.0,1,0,63.5
3427,5.4,437,2,7,27.5,0,0,63.9
3428,10.0,21,0,7,34.1,0,0,35.1
3429,11.8,656,6,10,45.4,1,1,97.0
3430,5.6,329,7,10,5.5,2,1,99.2
3431,8.5,591,7,15,34.1,1,1,102.3
3432,1.4,620,8,14,2.1,1,1,93.9
3433,9.9,21,4,13,33.9,0,0,41.9
3434,5.3,453,4,7,6.6,1,1,77.8
3435,3.5,397,1,3,5.3,1,0,46.5
3436,11.2,553,1,11,41.7,0,1,75.9
3437,7.0,354,3,7,1.3,0,0,38.4
3438,5.7,766,2,4,43.7,1,1,92.6
3439,8.6,318,7,11,8.7,2,1,95.9
3440,4.4,739,7,15,33.6,0,1,88.9
3441,6.3,151,2,5,21.9,0,0,40.0
3442,1.2,680,8,12,3.7,0,1,69.7
3443,1.4,755,3,14,34.9,0,1,66.6
3444,4.0,772,8,12,19.1,1,1,91.2
3445,5.4,461,4,13,37.3,0,1,77.8
3446,6.7,10,7,9,10.1,1,0,42.4
3447,6.7,594,2,8,4.5,0,0,43.2
3448,5.3,371,5,12,33.0,0,0,56.1
3449,6.2,542,6,11,16.1,1,1,93.4
3450,4.5,183,4,11,21.0,0,0,31.9
3451,6.5,352,8,14,38.9,2,1,95.1
3452,1.2,80,6,12,17.3,0,0,29.5
3453,10.8,316,4,5,37.1,0,0,61.0
3454,3.9,154,3,6,25.6,2,1,75.6
3455,0.7,245,5,12,41.7,1,0,57.6
3456,11.5,425,3,3,42.4,0,1,77.8
3457,2.3,224,8,14,3.4,0,0,60.3
3458,8.9,560,8,11,1.9,0,1,92.4
3459,9.1,224,4,14,28.0,0,0,59.0
3460,1.3,628,7,14,41.7,2,1,114.2
3461,10.6,145,4,9,47.5,0,0,47.2
3462,4.7,631,4,12,1.1,0,0,51.4
3463,2.9,778,6,13,14.7,0,1,93.2
3464,7.1,517,3,12,12.4,0,0,58.6
3465,10.0,786,8,8,7.2,2,1,102.8
3466,8.7,263,4,6,31.4,1,0,51.2
3467,3.2,99,5,13,29.0,1,0,50.1
3468,3.7,24,7,10,40.6,0,0,39.5
3469,7.0,457,7,14,14.1,0,1,70.5
3470,4.7,123,4,5,24.9,0,0,30.5
3471,11.0,542,2,5,0.7,0,1,67.0
3472,10.1,334,8,14,33.6,1,1,84.9
3473,7.1,169,3,13,36.9,0,0,63.8
3474,0.9,665,5,13,18.4,0,0,60.1
3475,5.8,499,4,12,10.5,1,1,71.0
3476,8.5,400,6,8,40.6,0,1,85.1
3477,11.0,95,5,6,47.1,0,1,69.0
3478,9.3,486,8,10,14.5,0,1,76.2
3479,4.7,355,4,10,30.1,0,0,40.9
3480,5.3,163,3,5,22.4,0,0,41.8
3481,1.9,646,8,8,47.1,2,1,94.4
3482,8.3,593,0,1,34.2,1,1,78.4
3483,4.1,286,8,15,3.1,2,1,80.5
3484,5.9,464,5,9,3.9,1,1,67.4
3485,4.1,214,8,9,47.5,2,1,87.7
3486,7.7,47,7,10,22.5,0,0,55.7
3487,4.2,623,0,9,18.1,2,1,85.0
3488,7.7,178,6,14,10.5,0,0,58.8
3489,5.2,544,0,4,46.1,0,0,47.8
3490,2.2,614,6,7,9.1,2,1,95.5
3491,7.4,654,5,6,26.5,1,1,71.8
3492,11.2,669,8,14,40.7,1,1,99.9
3493,9.3,34,7,7,44.0,0,0,64.9
3494,11.6,44,1,1,22.1,0,0,33.3
3495,2.2,575,2,8,26.8,2,1,69.2
3496,10.9,530,6,10,29.4,0,1,68.6
3497,8.7,52,6,13,16.1,0,0,51.6
3498,6.5,754,3,6,16.6,0,0,54.4
3499,6.1,248,1,13,8.6,1,0,64.3
3500,3.0,337,5,10,30.5,0,0,62.0
3501,5.6,40,5,7,31.1,0,0,45.0
3502,8.3,763,3,11,13.5,1,1,80.4
3503,4.1,528,8,11,5.5,0,0,57.6
3504,10.7,59,1,13,7.7,0,0,46.3
3505,4.2,57,3,9,25.9,0,0,29.2
3506,9.1,553,1,12,2.3,0,1,72.7
3507,5.7,464,8,8,42.0,0,1,79.2
3508,4.0,649,4,9,20.8,0,0,63.0
3509,5.9,307,0,7,39.4,0,0,52.7
3510,11.5,29,1,7,10.9,0,0,31.2
3511,3.0,517,8,11,41.8,0,1,88.6
3512,4.7,730,2,11,43.7,0,1,76.5
3513,3.2,528,6,14,37.3,0,0,58.4
3514,7.0,97,5,13,18.0,1,0,54.6
3515,2.4,239,3,5,14.8,0,0,48.5
3516,4.8,570,5,15,35.6,0,1,77.7
3517,9.7,31,7,10,14.7,1,1,75.3
3518,8.7,405,2,13,6.3,1,1,70.1
3519,6.8,672,1,15,30.3,0,1,84.2
3520,11.2,124,6,7,21.5,0,1,71.3
3521,10.8,85,8,9,19.7,0,1,67.2
3522,11.3,108,3,15,36.8,1,1,74.4
3523,4.9,66,4,12,10.2,0,0,37.6
3524,0.8,138,2,10,19.7,0,0,43.3
3525,11.7,796,0,4,20.7,2,1,91.8
3526,11.2,37,6,8,6.0,2,1,73.9
3527,5.7,133,6,12,20.2,2,0,62.1
3528,12.0,771,6,9,13.7,1,1,114.9
3529,2.0,138,2,12,33.7,0,0,39.1
3530,6.8,81,3,14,21.3,0,0,36.5
3531,5.3,373,0,3,23.0,0,0,24.0
3532,2.2,318,4,10,6.2,0,0,47.0
3533,2.9,365,1,8,14.9,0,0,33.8
3534,10.6,150,6,6,5.7,0,0,53.5
3535,2.0,230,1,10,28.3,1,0,51.2
3536,7.9,634,5,10,28.2,0,1,68.6
3537,8.4,391,4,5,14.7,0,0,47.8
3538,10.4,567,5,5,46.7,1,1,83.5
3539,1.2,746,3,15,46.5,1,1,95.8
3540,3.4,569,6,13,7.2,0,1,68.8
3541,7.1,314,7,10,45.9,0,1,82.8
3542,3.7,755,1,6,33.1,0,1,70.7
3543,2.2,102,1,5,33.6,0,0,25.0
3544,5.9,331,3,4,6.9,0,0,36.4
3545,7.2,299,3,10,24.0,0,0,41.0
3546,2.7,722,8,13,24.3,0,1,90.1
3547,6.7,256,1,5,10.3,0,0,24.0
3548,1.2,241,6,13,25.9,0,0,38.7
3549,9.7,504,8,9,26.6,0,1,86.4
3550,5.2,544,5,11,14.8,0,1,65.2
3551,1.1,664,8,8,7.3,0,1,71.2
3552,2.8,745,1,6,45.2,0,1,68.2
3553,0.6,41,0,5,9.8,0,0,10.3
3554,10.6,669,5,5,32.6,2,1,95.3
3555,3.8,104,1,5,37.9,0,0,25.6
3556,0.9,329,1,5,15.7,0,0,18.6
3557,1.6,418,6,9,10.3,1,0,52.4
3558,2.1,146,4,4,2.0,0,0,39.0
3559,7.3,195,2,2,18.2,0,0,21.8
3560,11.6,763,0,2,5.9,0,1,65.6
3561,2.9,596,1,4,11.3,0,0,35.3
3562,4.9,126,3,5,12.1,0,0,27.6
3563,10.4,702,4,9,6.5,0,1,78.2
3564,3.9,312,7,13,38.2,0,1,67.5
3565,5.4,204,4,6,35.9,1,0,58.7
3566,4.6,454,7,14,30.2,2,1,90.2
3567,8.1,570,5,7,30.0,1,1,78.4
3568,10.1,101,5,7,47.9,2,1,79.0
3569,9.9,583,1,5,23.7,2,1,100.5
3570,4.8,259,8,8,29.9,0,0,54.5
3571,3.6,385,3,6,19.7,0,0,41.5
3572,3.8,459,4,10,21.1,0,0,48.8
3573,2.9,601,6,8,36.7,2,1,96.5
3574,10.7,772,3,5,14.3,2,1,108.1
3575,11.9,512,2,6,5.4,0,0,52.2
3576,5.8,667,6,9,35.9,0,1,70.9
3577,3.6,682,4,10,26.6,0,1,66.5
3578,8.2,33,6,7,19.2,0,0,40.8
3579,5.9,661,3,12,29.4,2,1,98.1
3580,8.1,432,1,6,41.4,0,0,55.1
3581,1.7,534,3,14,22.4,0,0,43.3
3582,9.8,492,2,8,3.3,0,1,67.1
3583,9.4,104,4,12,29.6,1,1,77.7
3584,10.9,26,8,10,18.9,0,0,52.1
3585,2.0,132,4,10,37.7,0,0,34.1
3586,9.4,413,2,7,31.0,1,1,76.1
3587,11.9,655,2,8,40.5,0,1,86.2
3588,2.9,202,1,8,7.1,2,0,64.1
3589,7.3,314,0,6,19.3,0,0,40.3
3590,8.1,690,1,3,31.0,1,1,69.4
3591,3.9,478,1,10,20.0,2,0,59.5
3592,8.3,570,3,6,16.1,0,0,49.3
3593,11.5,117,2,7,37.8,0,0,37.8
3594,9.4,259,4,15,28.3,1,0,61.8
3595,3.1,285,4,7,23.1,0,0,54.1
3596,8.1,217,4,12,38.2,0,1,68.5
3597,6.8,714,4,5,35.1,2,1,109.3
3598,6.2,228,0,2,47.7,2,0,48.1
3599,5.1,296,1,13,1.7,1,0,56.0
3600,11.1,46,2,10,27.2,2,1,81.5
3601,11.1,420,8,8,36.0,0,1,86.0
3602,1.0,305,2,3,45.9,1,0,38.2
3603,10.8,344,4,12,12.9,0,0,52.2
3604,4.2,83,6,6,33.5,0,0,48.4
3605,6.1,612,1,4,44.2,0,0,46.0
3606,9.6,108,1,13,24.0,0,0,34.5
3607,8.6,603,4,4,47.8,0,1,71.8
3608,10.5,172,8,9,14.2,0,1,75.7
3609,5.8,654,4,9,7.0,0,1,72.6
3610,9.4,629,3,9,23.1,0,1,72.6
3611,3.9,445,3,12,3.9,0,1,65.7
3612,0.9,659,7,11,29.7,0,1,87.3
3613,1.9,598,4,6,12.4,0,0,49.6
3614,10.6,84,3,4,44.2,0,0,33.8
3615,7.4,450,2,8,3.7,0,0,61.5
3616,4.4,337,2,14,31.7,1,1,73.8
3617,0.5,655,5,9,23.6,1,1,85.5
3618,5.9,562,4,12,25.5,2,1,91.8
3619,7.5,525,3,3,2.0,0,1,68.4
3620,8.6,355,6,13,17.0,0,1,66.4
3621,4.7,523,4,6,41.0,0,1,65.9
3622,1.5,166,6,12,6.8,0,0,39.8
3623,0.8,398,0,15,1.6,0,0,30.6
3624,12.0,288,1,14,11.1,2,1,79.0
3625,8.0,438,2,6,2.4,1,0,58.7
3626,9.8,12,0,13,19.9,0,0,42.3
3627,11.9,784,1,8,6.9,0,1,74.5
3628,2.4,520,1,2,17.2,1,0,39.1
3629,3.1,572,2,4,8.8,0,0,32.0
3630,3.7,341,2,10,9.6,2,1,70.1
3631,3.9,8,4,5,2.4,1,0,28.7
3632,7.5,125,3,8,42.8,0,0,35.3
3633,3.3,690,0,10,9.7,2,1,91.4
3634,11.2,175,8,10,44.4,0,1,86.9
3635,3.8,661,5,12,26.9,0,1,80.8
3636,6.5,36,2,10,1.3,0,0,42.9
3637,1.7,301,5,8,14.8,0,0,55.6
3638,2.0,787,8,9,44.7,0,1,84.4
3639,5.2,472,4,15,42.5,0,0,55.6
3640,1.5,529,8,11,1.6,0,0,60.1
3641,11.8,579,0,7,22.6,0,0,52.5
3642,2.2,234,7,11,44.7,2,1,91.7
3643,5.1,596,0,10,39.2,0,1,71.6
3644,11.0,388,4,15,37.0,0,1,69.1
3645,7.1,761,0,13,29.1,0,1,75.2
3646,8.4,374,2,10,29.4,0,0,42.8
3647,1.3,56,6,11,20.5,0,0,37.1
3648,3.6,461,0,2,19.5,0,0,33.6
3649,11.2,435,8,9,14.7,2,1,91.8
3650,4.6,657,0,8,9.7,1,1,65.5
3651,2.3,634,6,10,13.3,0,1,77.1
3652,10.4,191,5,5,25.7,0,0,47.7
3653,2.1,263,2,5,14.8,0,0,17.3
3654,1.4,733,2,6,5.8,0,0,45.0
3655,10.5,621,1,6,25.9,0,0,59.7
3656,11.5,36,6,8,40.1,0,0,55.2
3657,2.4,175,5,12,3.4,2,0,57.6
3658,8.1,642,5,15,29.0,0,1,97.0
3659,10.3,336,8,10,25.5,0,1,69.9
3660,11.0,150,6,12,9.2,2,1,89.9
3661,1.5,168,1,8,14.5,0,0,14.5
3662,2.0,316,1,7,22.5,2,0,49.6
3663,1.9,707,3,12,8.9,0,1,65.1
3664,6.0,12,6,9,47.3,1,1,66.6
3665,11.7,131,3,12,8.0,0,0,53.5
3666,11.3,373,0,5,7.7,0,0,52.9
3667,1.1,597,3,13,12.1,0,0,48.2
3668,7.4,93,0,0,3.3,0,0,26.4
3669,8.0,447,1,7,7.4,1,0,56.1
3670,8.8,294,7,8,24.9,0,1,80.4
3671,4.1,751,7,9,11.3,0,1,86.4
3672,8.9,229,2,13,11.6,2,1,80.1
3673,5.9,554,1,5,16.2,0,0,57.8
3674,10.1,461,0,3,29.7,2,1,72.8
3675,8.3,723,1,15,4.3,0,1,71.6
3676,11.6,735,6,11,3.3,0,1,88.7
3677,10.8,435,1,3,1.8,0,0,51.3
3678,9.9,670,5,12,26.5,0,1,72.8
3679,8.8,68,2,4,12.2,0,0,30.2
3680,7.7,703,7,7,18.9,1,1,96.3
3681,2.9,258,2,4,9.9,0,0,31.9
3682,7.2,80,2,8,39.4,0,0,33.8
3683,6.4,431,3,10,4.5,0,0,43.8
3684,4.1,29,0,0,45.1,0,0,28.6
3685,9.4,258,8,10,42.0,1,1,71.3
3686,2.1,454,5,14,31.8,0,0,58.7
3687,7.5,136,7,15,34.4,0,1,69.5
3688,2.8,706,7,13,16.8,0,1,92.8
3689,10.8,543,2,2,5.0,1,1,72.8
3690,0.8,404,5,7,33.8,0,0,41.1
3691,5.6,232,5,6,38.8,0,1,66.4
3692,4.1,360,3,15,43.7,0,1,69.0
3693,8.2,328,6,15,22.8,0,1,71.2
3694,6.4,609,6,8,8.3,1,1,83.2
3695,8.6,130,0,9,19.8,0,0,21.8
3696,5.3,139,6,11,18.7,2,1,86.1
3697,2.1,695,0,13,36.9,1,1,80.6
3698,8.7,190,3,14,15.7,0,0,51.3
3699,9.4,270,4,6,4.0,0,0,45.1
3700,10.5,679,5,5,9.3,1,1,80.6
3701,6.2,570,0,9,43.8,2,1,90.4
3702,5.8,147,5,6,41.5,0,0,52.9
3703,5.8,215,3,13,29.5,0,0,44.0
3704,6.9,154,3,6,21.6,1,0,40.5
3705,1.1,588,4,9,3.5,2,1,77.9
3706,9.3,462,0,12,9.9,0,0,60.8
3707,10.3,539,6,9,0.7,0,0,63.8
3708,9.6,162,0,1,42.8,1,0,47.4
3709,6.3,281,2,8,39.3,1,1,69.6
3710,2.8,777,3,9,40.8,0,1,67.0
3711,11.4,528,2,13,26.2,0,1,80.2
3712,7.8,721,3,9,0.9,0,1,75.1
3713,7.5,299,6,15,6.8,0,0,60.4
3714,5.3,588,0,3,41.7,0,0,55.0
3715,9.3,102,3,8,2.9,0,0,53.0
3716,0.5,117,5,9,19.1,0,0,43.3
3717,6.6,714,0,1,10.8,0,0,52.3
3718,7.8,752,0,9,12.6,0,0,58.2
3719,3.6,72,5,11,18.8,0,0,27.8
3720,3.0,345,3,11,30.6,0,0,49.8
3721,3.0,324,7,12,17.2,0,0,44.9
3722,7.9,112,6,14,44.7,0,0,60.8
3723,6.1,468,8,12,2.2,2,1,100.3
3724,2.3,480,1,7,43.1,0,0,49.0
3725,8.6,502,1,7,4.9,0,1,66.1
3726,5.4,536,6,7,4.5,0,1,73.3
3727,4.9,371,8,11,32.0,0,0,56.7
3728,10.5,743,5,5,16.3,2,1,97.6
3729,2.7,372,8,9,28.4,0,0,60.9
3730,2.2,385,3,8,45.7,2,1,77.1
3731,7.3,786,8,10,13.9,0,1,95.5
3732,1.6,724,7,12,27.1,0,1,72.7
3733,9.9,442,6,14,23.5,2,1,88.7
3734,10.6,214,0,4,38.0,0,0,33.2
3735,10.0,190,7,13,20.9,0,1,72.1
3736,3.4,78,5,5,8.3,0,0,32.9
3737,11.3,443,1,4,0.7,0,0,61.4
3738,11.3,14,8,15,6.4,1,0,58.8
3739,5.8,236,8,10,45.6,1,1,75.6
3740,11.1,780,1,2,42.2,0,0,63.8
3741,2.0,757,7,15,44.3,0,1,95.1
3742,1.2,460,1,3,4.0,1,0,48.7
3743,3.7,205,4,14,14.3,0,0,51.8
3744,1.1,763,7,14,47.3,0,1,88.4
3745,11.2,735,6,7,32.7,0,1,89.9
3746,4.8,733,6,11,37.2,0,1,81.3
3747,3.9,628,6,14,41.1,0,1,87.8
3748,0.7,636,5,7,8.2,1,0,60.3
3749,2.1,697,6,11,9.8,0,0,61.0
3750,8.5,137,1,10,4.1,0,0,52.2
3751,8.6,476,0,11,33.4,0,0,51.0
3752,1.1,123,5,12,38.0,0,0,30.4
3753,11.4,45,1,1,3.8,1,0,52.1
3754,5.3,38,8,8,6.9,0,0,48.0
3755,2.9,274,7,12,28.9,2,1,95.8
3756,2.8,333,4,12,24.3,0,0,50.9
3757,1.5,198,1,5,27.6,0,0,14.2
3758,3.4,255,8,14,47.3,0,0,60.5
3759,10.1,166,0,6,4.9,2,0,60.3
3760,2.1,680,6,12,17.8,1,1,71.0
3761,5.0,348,4,13,43.3,2,1,86.0
3762,2.0,9,0,1,33.2,1,0,26.8
3763,0.7,407,0,2,14.9,1,0,45.4
3764,4.2,610,0,10,13.8,1,0,61.5
3765,1.8,674,3,14,3.2,0,1,67.7
3766,11.9,334,6,9,18.6,1,1,91.2
3767,2.8,20,1,15,3.3,1,0,37.9
3768,6.6,616,3,4,26.8,0,1,69.2
3769,9.8,324,8,8,8.7,0,1,83.0
3770,4.4,292,1,6,26.3,2,1,70.3
3771,7.7,58,3,3,44.4,1,0,53.2
3772,5.3,97,3,15,20.3,0,0,56.0
3773,0.8,91,2,4,32.5,0,0,9.7
3774,10.3,786,4,11,43.0,2,1,124.6
3775,10.2,362,3,4,47.7,2,1,73.7
3776,11.8,704,8,11,32.5,1,1,95.6
3777,7.5,516,3,12,21.8,0,1,80.5
3778,1.6,605,1,12,15.2,0,0,54.7
3779,6.0,424,5,15,1.9,1,1,70.7
3780,6.1,497,1,9,24.0,0,1,65.8
3781,8.1,562,3,9,44.5,0,1,72.0
3782,8.1,373,0,2,35.1,0,0,52.1
3783,7.9,477,6,8,28.6,0,1,69.3
3784,5.6,714,8,8,27.6,0,1,82.8
3785,5.1,411,5,7,9.4,2,1,82.7
3786,10.8,557,0,14,14.3,0,1,75.6
3787,7.0,115,2,7,16.7,0,0,35.0
3788,5.5,624,7,13,14.6,0,1,69.8
3789,6.9,766,8,8,15.6,2,1,124.8
3790,11.3,304,1,13,21.4,2,1,91.5
3791,4.3,571,3,12,3.8,1,1,71.6
3792,11.4,367,6,11,38.6,0,1,76.1
3793,8.0,322,8,14,2.4,2,1,91.4
3794,1.0,742,2,6,13.3,1,0,54.2
3795,11.4,581,7,12,30.9,2,1,119.8
3796,7.9,799,2,11,9.8,0,1,81.6
3797,2.2,655,0,2,31.1,0,0,49.1
3798,6.2,182,0,12,31.9,0,0,29.4
3799,2.6,239,3,9,29.2,1,0,55.0
3800,0.7,179,0,0,37.7,0,0,8.8
3801,11.3,274,2,8,31.4,0,0,49.4
3802,9.8,469,5,8,22.8,1,1,84.7
3803,11.9,721,5,12,42.5,0,1,104.6
3804,9.3,319,6,15,18.0,0,1,79.5
3805,6.2,57,6,14,43.4,1,0,61.8
3806,4.0,388,3,7,16.2,0,0,43.1
3807,5.4,569,8,14,17.3,2,1,96.7
3808,9.1,281,8,11,37.9,0,1,85.5
3809,8.1,368,8,14,30.4,2,1,113.6
3810,3.0,408,4,12,15.4,0,0,64.3
3811,9.8,491,5,13,22.9,2,1,113.8
3812,3.8,169,6,15,27.1,0,0,58.9
3813,4.0,753,6,15,33.3,2,1,96.3
3814,0.8,748,4,9,38.5,0,1,74.3
3815,7.4,551,4,10,22.5,1,0,64.1
3816,5.8,294,2,14,29.2,0,0,38.5
3817,5.9,239,7,9,40.6,0,0,55.0
3818,9.6,360,0,7,27.2,0,0,47.3
3819,4.4,366,1,6,2.3,0,0,42.5
3820,0.6,358,0,5,46.1,0,0,24.6
3821,3.1,73,2,9,28.8,1,0,46.2
3822,8.4,236,7,12,9.4,1,1,80.2
3823,1.7,152,3,13,17.2,0,0,51.3
3824,2.4,373,2,9,39.3,0,0,44.3
3825,8.3,194,5,6,33.4,0,0,53.9
3826,6.6,574,5,10,14.4,2,1,87.6
3827,9.2,48,1,10,11.5,0,0,35.4
3828,10.9,318,5,10,15.4,0,1,71.4
3829,8.5,790,6,8,23.0,0,1,75.3
3830,5.7,260,7,11,18.8,2,1,74.4
3831,1.5,332,7,12,46.3,1,1,79.7
3832,9.1,786,6,10,42.4,0,1,91.7
3833,6.4,545,1,9,46.8,0,0,58.2
3834,0.7,643,0,13,27.6,0,0,62.0
3835,3.3,247,5,6,21.2,0,0,31.0
3836,4.4,736,5,14,39.5,0,1,95.0
3837,1.9,700,6,13,11.3,1,1,95.5
3838,11.5,227,4,7,39.8,0,0,63.0
3839,11.5,322,8,13,40.9,0,1,78.0
3840,2.3,155,5,14,39.3,0,0,45.2
3841,10.4,155,8,10,37.8,0,0,62.5
3842,2.0,377,5,12,18.5,0,0,56.8
3843,1.8,346,4,13,1.7,0,0,39.0
3844,10.8,540,3,13,14.7,0,1,77.0
3845,3.1,93,0,5,32.1,0,0,21.8
3846,8.3,116,5,5,19.9,0,0,34.8
3847,8.2,485,2,8,43.4,2,1,97.6
3848,11.0,225,2,10,5.8,0,0,56.0
3849,1.5,61,8,15,11.4,0,0,37.0
3850,7.3,259,6,15,43.2,1,1,77.5
3851,8.3,452,7,8,37.2,0,1,77.6
3852,8.3,506,0,14,31.1,0,0,65.0
3853,7.6,753,1,6,41.5,0,0,63.4
3854,1.1,188,0,4,37.4,0,0,32.3
3855,3.3,513,8,8,42.6,1,1,77.1
3856,4.5,63,2,11,15.5,0,0,40.1
3857,1.0,671,0,8,0.9,1,0,62.4
3858,3.6,708,7,12,14.6,0,1,84.8
3859,2.2,441,8,9,2.6,2,1,94.9
3860,8.1,464,2,3,2.8,1,0,47.0
3861,3.3,391,0,3,26.4,0,0,19.5
3862,3.2,680,8,10,17.7,0,0,63.9
3863,6.8,208,1,15,36.2,0,0,37.9
3864,9.5,427,3,9,40.5,0,1,68.4
3865,8.2,95,7,10,35.6,0,0,58.2
3866,6.4,730,4,14,23.6,0,1,66.4
3867,0.8,139,1,5,33.7,0,0,9.8
3868,5.9,16,7,8,21.1,0,0,41.8
3869,9.6,676,8,13,5.4,0,1,76.3
3870,4.8,790,1,15,37.6,1,1,88.3
3871,9.7,318,5,9,44.9,0,1,67.5
3872,7.6,359,5,11,39.6,0,1,65.7
3873,6.2,248,7,14,35.4,1,1,82.5
3874,8.3,519,6,8,40.7,0,1,72.3
3875,1.7,766,6,12,44.4,0,1,72.1
3876,0.8,379,7,10,22.3,0,1,66.4
3877,6.5,772,4,4,8.4,0,1,74.9
3878,11.2,786,4,14,18.6,0,1,85.3
3879,5.0,397,2,9,20.7,1,0,44.0
3880,11.4,120,1,13,22.2,1,0,64.8
3881,2.5,694,1,6,9.3,0,0,38.9
3882,5.1,551,6,9,42.6,0,1,72.6
3883,10.2,404,5,11,26.1,0,1,74.6
3884,10.9,29,3,9,26.7,1,0,48.5
3885,0.8,561,3,10,32.9,2,1,72.1
3886,8.9,713,1,13,16.9,2,1,105.2
3887,2.2,730,1,11,31.1,0,0,47.8
3888,4.3,235,4,5,2.6,0,0,34.2
3889,11.3,155,1,2,26.3,0,0,41.0
3890,3.7,134,8,11,1.5,0,0,47.8
3891,7.2,417,0,15,16.4,0,0,56.9
3892,9.6,751,8,12,40.0,0,1,94.3
3893,7.6,646,0,10,8.2,2,1,72.3
3894,1.9,292,8,14,38.1,2,1,84.7
3895,9.0,573,8,9,47.8,2,1,99.5
3896,1.4,223,5,11,41.4,0,0,45.5
3897,10.0,179,7,12,40.1,0,0,60.3
3898,10.5,431,1,7,28.8,0,0,49.8
3899,11.0,526,1,2,27.8,2,1,84.6
3900,8.4,611,0,12,25.7,2,1,95.4
3901,1.8,219,0,15,4.2,2,0,50.8
3902,9.6,719,2,3,19.0,1,1,83.7
3903,5.3,130,3,4,22.8,2,0,54.5
3904,7.2,779,0,9,33.2,1,1,71.3
3905,8.2,622,5,9,18.1,1,1,85.2
3906,4.4,438,3,13,28.9,0,1,66.2
3907,1.9,500,4,15,10.8,0,0,47.3
3908,4.2,357,1,8,38.9,0,0,48.0
3909,9.0,337,8,9,30.4,1,1,96.0
3910,10.1,512,6,8,43.5,0,1,86.6
3911,2.6,199,6,6,6.3,0,0,32.4
3912,7.4,373,4,5,39.7,1,1,70.0
3913,4.2,103,5,11,10.8,0,0,34.0
3914,10.8,488,6,14,31.9,0,1,98.1
3915,1.0,608,6,10,17.7,1,1,75.1
3916,2.1,291,0,5,33.9,0,0,34.6
3917,10.8,343,1,7,19.5,0,0,64.0
3918,3.0,643,7,10,44.9,0,1,77.5
3919,2.1,497,3,14,14.5,0,1,67.5
3920,4.0,673,2,12,8.6,2,1,79.5
3921,8.4,544,3,15,38.9,0,1,88.2
3922,2.6,247,6,11,15.2,0,0,61.3
3923,1.6,324,4,8,8.5,1,0,52.7
3924,10.3,166,0,5,33.4,0,0,50.7
3925,4.7,721,4,11,20.0,1,1,95.6
3926,1.9,760,8,14,31.7,2,1,108.6
3927,3.7,634,4,5,15.2,0,0,62.8
3928,7.6,73,3,10,2.3,0,0,42.4
3929,4.0,339,1,11,30.6,0,0,57.3
3930,2.6,84,1,1,31.0,0,0,14.2
3931,3.6,774,2,2,30.6,0,0,59.4
3932,8.7,450,6,15,8.7,0,1,70.0
3933,3.2,399,1,10,12.4,1,0,55.6
3934,6.7,779,3,12,32.6,1,1,98.7
3935,9.5,319,2,6,31.6,2,1,72.1
3936,4.9,696,2,10,35.9,0,0,58.5
3937,9.8,697,8,11,45.7,0,1,97.8
3938,1.7,762,8,14,21.2,0,1,90.7
3939,6.3,377,4,6,14.0,1,0,52.5
3940,11.4,143,8,13,16.8,0,0,61.4
3941,9.9,29,5,7,46.8,2,1,81.6
3942,11.3,643,5,14,13.4,2,1,110.8
3943,7.8,15,3,12,20.8,2,1,77.7
3944,5.4,341,3,8,29.0,1,0,59.8
